id,sequence,task,choices,response,response_type,domain,gender,age,premise_1,premise_2,conclusion
23,50,Some not;linguists;divers/Some not;carpenters;divers,All;linguists;carpenters|All;carpenters;linguists|Some;linguists;carpenters|Some;carpenters;linguists|Some not;linguists;carpenters|Some not;carpenters;linguists|No;linguists;carpenters|No;carpenters;linguists|NVC,Some;linguists;carpenters,single-choice,syllogistic,male,32,Some not;A;B,Some not;C;B,Some;A;C
23,51,Some;tutors;packers/Some;tutors;butchers,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|No;packers;butchers|No;butchers;packers|NVC,Some not;packers;butchers,single-choice,syllogistic,male,32,Some;B;A,Some;B;C,Some not;A;C
23,52,No;secretaries;brokers/Some not;agents;secretaries,All;brokers;agents|All;agents;brokers|Some;brokers;agents|Some;agents;brokers|Some not;brokers;agents|Some not;agents;brokers|No;brokers;agents|No;agents;brokers|NVC,Some;agents;brokers,single-choice,syllogistic,male,32,No;B;A,Some not;C;B,Some;C;A
23,53,Some not;surfers;artists/Some not;planners;surfers,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|Some not;artists;planners|Some not;planners;artists|No;artists;planners|No;planners;artists|NVC,Some;planners;artists,single-choice,syllogistic,male,32,Some not;B;A,Some not;C;B,Some;C;A
23,54,All;painters;actors/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,Some;workers;actors,single-choice,syllogistic,male,32,All;B;A,Some not;C;B,Some;C;A
23,55,Some not;cooks;mayors/All;cooks;swimmers,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|NVC,Some not;swimmers;mayors,single-choice,syllogistic,male,32,Some not;B;A,All;B;C,Some not;C;A
23,56,Some not;editors;soldiers/No;soldiers;florists,All;editors;florists|All;florists;editors|Some;editors;florists|Some;florists;editors|Some not;editors;florists|Some not;florists;editors|No;editors;florists|No;florists;editors|NVC,Some not;editors;florists,single-choice,syllogistic,male,32,Some not;A;B,No;B;C,Some not;A;C
23,57,Some not;riders;counselors/Some not;riders;joggers,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|No;counselors;joggers|No;joggers;counselors|NVC,Some not;counselors;joggers,single-choice,syllogistic,male,32,Some not;B;A,Some not;B;C,Some not;A;C
23,58,All;waiters;poets/No;poets;cashiers,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|NVC,No;waiters;cashiers,single-choice,syllogistic,male,32,All;A;B,No;B;C,No;A;C
23,59,Some not;campers;fencers/Some not;fencers;engineers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|No;campers;engineers|No;engineers;campers|NVC,Some not;campers;engineers,single-choice,syllogistic,male,32,Some not;A;B,Some not;B;C,Some not;A;C
23,60,Some;bankers;golfers/No;teachers;bankers,All;golfers;teachers|All;teachers;golfers|Some;golfers;teachers|Some;teachers;golfers|Some not;golfers;teachers|Some not;teachers;golfers|No;golfers;teachers|No;teachers;golfers|NVC,Some not;teachers;golfers,single-choice,syllogistic,male,32,Some;B;A,No;C;B,Some not;C;A
23,61,All;climbers;therapists/Some;climbers;skaters,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|No;therapists;skaters|No;skaters;therapists|NVC,Some;therapists;skaters,single-choice,syllogistic,male,32,All;B;A,Some;B;C,Some;A;C
23,62,Some;chemists;sailors/Some;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|No;chemists;potters|No;potters;chemists|NVC,Some not;potters;chemists,single-choice,syllogistic,male,32,Some;A;B,Some;C;B,Some not;C;A
23,63,No;chefs;scientists/Some;chefs;runners,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,Some not;runners;scientists,single-choice,syllogistic,male,32,No;B;A,Some;B;C,Some not;C;A
24,0,All;managers;clerks/All;clerks;models,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|Some not;managers;models|Some not;models;managers|No;managers;models|No;models;managers|NVC,All;managers;models,single-choice,syllogistic,male,43,All;A;B,All;B;C,All;A;C
24,1,All;poets;skaters/Some;miners;poets,All;skaters;miners|All;miners;skaters|Some;skaters;miners|Some;miners;skaters|Some not;skaters;miners|Some not;miners;skaters|No;skaters;miners|No;miners;skaters|NVC,Some;miners;skaters,single-choice,syllogistic,male,43,All;B;A,Some;C;B,Some;C;A
24,2,No;pilots;tailors/All;singers;tailors,All;pilots;singers|All;singers;pilots|Some;pilots;singers|Some;singers;pilots|Some not;pilots;singers|Some not;singers;pilots|No;pilots;singers|No;singers;pilots|NVC,No;pilots;singers,single-choice,syllogistic,male,43,No;A;B,All;C;B,No;A;C
24,3,Some;tellers;doctors/All;tellers;climbers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|No;doctors;climbers|No;climbers;doctors|NVC,Some;doctors;climbers,single-choice,syllogistic,male,43,Some;B;A,All;B;C,Some;A;C
24,4,No;surfers;planners/Some not;surfers;artists,All;planners;artists|All;artists;planners|Some;planners;artists|Some;artists;planners|Some not;planners;artists|Some not;artists;planners|No;planners;artists|No;artists;planners|NVC,Some not;planners;artists,single-choice,syllogistic,male,43,No;B;A,Some not;B;C,Some not;A;C
24,5,Some;chemists;potters/Some;sailors;potters,All;chemists;sailors|All;sailors;chemists|Some;chemists;sailors|Some;sailors;chemists|Some not;chemists;sailors|Some not;sailors;chemists|No;chemists;sailors|No;sailors;chemists|NVC,Some not;chemists;sailors,single-choice,syllogistic,male,43,Some;A;B,Some;C;B,Some not;A;C
24,6,Some;secretaries;agents/All;brokers;secretaries,All;agents;brokers|All;brokers;agents|Some;agents;brokers|Some;brokers;agents|Some not;agents;brokers|Some not;brokers;agents|No;agents;brokers|No;brokers;agents|NVC,Some;brokers;agents,single-choice,syllogistic,male,43,Some;B;A,All;C;B,Some;C;A
24,7,All;teachers;golfers/No;bankers;golfers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|No;teachers;bankers|No;bankers;teachers|NVC,No;bankers;teachers,single-choice,syllogistic,male,43,All;A;B,No;C;B,No;C;A
24,8,No;hikers;writers/No;writers;drivers,All;hikers;drivers|All;drivers;hikers|Some;hikers;drivers|Some;drivers;hikers|Some not;hikers;drivers|Some not;drivers;hikers|No;hikers;drivers|No;drivers;hikers|NVC,Some not;hikers;drivers,single-choice,syllogistic,male,43,No;A;B,No;B;C,Some not;A;C
24,9,Some not;editors;florists/Some not;soldiers;florists,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|No;editors;soldiers|No;soldiers;editors|NVC,Some not;editors;soldiers,single-choice,syllogistic,male,43,Some not;A;B,Some not;C;B,Some not;A;C
24,10,Some not;barbers;investors/Some;jugglers;barbers,All;investors;jugglers|All;jugglers;investors|Some;investors;jugglers|Some;jugglers;investors|Some not;investors;jugglers|Some not;jugglers;investors|No;investors;jugglers|No;jugglers;investors|NVC,Some not;jugglers;investors,single-choice,syllogistic,male,43,Some not;B;A,Some;C;B,Some not;C;A
24,11,All;cashiers;poets/No;poets;waiters,All;cashiers;waiters|All;waiters;cashiers|Some;cashiers;waiters|Some;waiters;cashiers|Some not;cashiers;waiters|Some not;waiters;cashiers|No;cashiers;waiters|No;waiters;cashiers|NVC,No;cashiers;waiters,single-choice,syllogistic,male,43,All;A;B,No;B;C,No;A;C
24,12,All;scholars;farmers/Some;assistants;farmers,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|No;scholars;assistants|No;assistants;scholars|NVC,No;assistants;scholars,single-choice,syllogistic,male,43,All;A;B,Some;C;B,No;C;A
24,13,All;brewers;judges/Some;judges;porters,All;brewers;porters|All;porters;brewers|Some;brewers;porters|Some;porters;brewers|Some not;brewers;porters|Some not;porters;brewers|No;brewers;porters|No;porters;brewers|NVC,Some;brewers;porters,single-choice,syllogistic,male,43,All;A;B,Some;B;C,Some;A;C
24,14,Some;campers;engineers/Some;engineers;fencers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|No;campers;fencers|No;fencers;campers|NVC,Some not;campers;fencers,single-choice,syllogistic,male,43,Some;A;B,Some;B;C,Some not;A;C
24,15,Some not;carpenters;linguists/Some not;carpenters;divers,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|No;linguists;divers|No;divers;linguists|NVC,Some;divers;linguists,single-choice,syllogistic,male,43,Some not;B;A,Some not;B;C,Some;C;A
24,16,No;cleaners;painters/Some;auditors;cleaners,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|No;painters;auditors|No;auditors;painters|NVC,Some not;auditors;painters,single-choice,syllogistic,male,43,No;B;A,Some;C;B,Some not;C;A
24,17,No;tutors;packers/Some;butchers;packers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|No;tutors;butchers|No;butchers;tutors|NVC,Some not;tutors;butchers,single-choice,syllogistic,male,43,No;A;B,Some;C;B,Some not;A;C
24,18,No;travelers;novelists/No;analysts;travelers,All;novelists;analysts|All;analysts;novelists|Some;novelists;analysts|Some;analysts;novelists|Some not;novelists;analysts|Some not;analysts;novelists|No;novelists;analysts|No;analysts;novelists|NVC,All;analysts;novelists,single-choice,syllogistic,male,43,No;B;A,No;C;B,All;C;A
24,19,Some;athletes;lawyers/Some;athletes;hunters,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|NVC,Some;hunters;lawyers,single-choice,syllogistic,male,43,Some;B;A,Some;B;C,Some;C;A
24,20,Some not;riders;counselors/No;joggers;riders,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|No;counselors;joggers|No;joggers;counselors|NVC,Some;joggers;counselors,single-choice,syllogistic,male,43,Some not;B;A,No;C;B,Some;C;A
24,21,Some not;lifeguards;dentists/Some;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|NVC,Some not;plumbers;lifeguards,single-choice,syllogistic,male,43,Some not;A;B,Some;C;B,Some not;C;A
24,22,No;buyers;students/Some not;students;cyclists,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|NVC,Some;buyers;cyclists,single-choice,syllogistic,male,43,No;A;B,Some not;B;C,Some;A;C
24,23,Some;gamblers;sculptors/All;bakers;sculptors,All;gamblers;bakers|All;bakers;gamblers|Some;gamblers;bakers|Some;bakers;gamblers|Some not;gamblers;bakers|Some not;bakers;gamblers|No;gamblers;bakers|No;bakers;gamblers|NVC,Some;gamblers;bakers,single-choice,syllogistic,male,43,Some;A;B,All;C;B,Some;A;C
24,24,Some;actors;painters/No;painters;workers,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,Some not;actors;workers,single-choice,syllogistic,male,43,Some;A;B,No;B;C,Some not;A;C
24,25,No;actors;nurses/Some not;drillers;nurses,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|No;actors;drillers|No;drillers;actors|NVC,NVC,single-choice,syllogistic,male,43,No;A;B,Some not;C;B,NVC;
24,26,All;boxers;dancers/Some not;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|No;dancers;typists|No;typists;dancers|NVC,NVC,single-choice,syllogistic,male,43,All;B;A,Some not;C;B,NVC;
24,27,Some;opticians;actuaries/Some;boxers;opticians,All;actuaries;boxers|All;boxers;actuaries|Some;actuaries;boxers|Some;boxers;actuaries|Some not;actuaries;boxers|Some not;boxers;actuaries|No;actuaries;boxers|No;boxers;actuaries|NVC,Some;boxers;actuaries,single-choice,syllogistic,male,43,Some;B;A,Some;C;B,Some;C;A
24,28,All;chefs;scientists/Some not;runners;scientists,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|No;chefs;runners|No;runners;chefs|NVC,Some not;runners;chefs,single-choice,syllogistic,male,43,All;A;B,Some not;C;B,Some not;C;A
24,29,Some;mayors;cooks/All;cooks;swimmers,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|NVC,Some not;mayors;swimmers,single-choice,syllogistic,male,43,Some;A;B,All;B;C,Some not;A;C
24,30,Some;architects;designers/No;trainers;designers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|No;architects;trainers|No;trainers;architects|NVC,Some not;architects;trainers,single-choice,syllogistic,male,43,Some;A;B,No;C;B,Some not;A;C
24,31,All;therapists;skaters/All;therapists;climbers,All;skaters;climbers|All;climbers;skaters|Some;skaters;climbers|Some;climbers;skaters|Some not;skaters;climbers|Some not;climbers;skaters|No;skaters;climbers|No;climbers;skaters|NVC,NVC,single-choice,syllogistic,male,43,All;B;A,All;B;C,NVC;
24,32,Some not;barbers;jugglers/Some;jugglers;investors,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|No;barbers;investors|No;investors;barbers|NVC,NVC,single-choice,syllogistic,male,43,Some not;A;B,Some;B;C,NVC;
24,33,No;chemists;sailors/All;sailors;potters,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|No;chemists;potters|No;potters;chemists|NVC,No;chemists;potters,single-choice,syllogistic,male,43,No;A;B,All;B;C,No;A;C
24,34,Some not;poets;miners/Some;poets;skaters,All;miners;skaters|All;skaters;miners|Some;miners;skaters|Some;skaters;miners|Some not;miners;skaters|Some not;skaters;miners|No;miners;skaters|No;skaters;miners|NVC,NVC,single-choice,syllogistic,male,43,Some not;B;A,Some;B;C,NVC;
24,35,Some not;novelists;analysts/Some not;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|No;analysts;travelers|No;travelers;analysts|NVC,NVC,single-choice,syllogistic,male,43,Some not;B;A,Some not;C;B,NVC;
24,36,All;linguists;carpenters/Some not;carpenters;divers,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|No;linguists;divers|No;divers;linguists|NVC,Some not;linguists;divers,single-choice,syllogistic,male,43,All;A;B,Some not;B;C,Some not;A;C
24,37,No;scientists;chefs/No;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,NVC,single-choice,syllogistic,male,43,No;A;B,No;C;B,NVC;
24,38,Some not;cleaners;auditors/Some not;auditors;painters,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|No;cleaners;painters|No;painters;cleaners|NVC,Some not;cleaners;painters,single-choice,syllogistic,male,43,Some not;A;B,Some not;B;C,Some not;A;C
24,39,No;typists;boxers/No;typists;dancers,All;boxers;dancers|All;dancers;boxers|Some;boxers;dancers|Some;dancers;boxers|Some not;boxers;dancers|Some not;dancers;boxers|No;boxers;dancers|No;dancers;boxers|NVC,NVC,single-choice,syllogistic,male,43,No;B;A,No;B;C,NVC;
24,40,No;pilots;tailors/All;singers;pilots,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|Some not;tailors;singers|Some not;singers;tailors|No;tailors;singers|No;singers;tailors|NVC,No;singers;tailors,single-choice,syllogistic,male,43,No;B;A,All;C;B,No;C;A
24,41,All;actors;workers/No;painters;actors,All;workers;painters|All;painters;workers|Some;workers;painters|Some;painters;workers|Some not;workers;painters|Some not;painters;workers|No;workers;painters|No;painters;workers|NVC,NVC,single-choice,syllogistic,male,43,All;B;A,No;C;B,NVC;
